date,2800,2828
2014-06-23,21.1,93.701
2014-06-24,21.19,94.24
2014-06-25,21.19,93.791
2014-06-26,21.506,95.248
2014-06-27,21.461,94.975
2014-06-30,21.461,95.157
2014-07-02,21.913,96.796
2014-07-03,21.868,97.251
2014-07-04,21.913,97.524
2014-07-07,21.913,97.524
2014-07-08,21.868,97.615
2014-07-09,21.552,96.158
2014-07-10,21.597,96.34
2014-07-11,21.642,96.705
2014-07-14,21.778,97.251
2014-07-15,21.823,97.524
2014-07-16,21.913,97.433
2014-07-17,21.913,97.16
2014-07-18,21.823,96.978
2014-07-21,21.732,96.34
2014-07-22,22.184,98.799
2014-07-23,22.32,100.438
2014-07-24,22.41,101.531
2014-07-25,22.546,102.35
2014-07-28,22.681,102.897
2014-07-29,22.907,103.443
2014-07-30,23.043,103.261
2014-07-31,23.088,103.443
2014-08-01,22.817,101.986
2014-08-04,22.907,102.988
2014-08-05,22.862,102.168
2014-08-06,22.862,101.895
2014-08-07,22.726,100.802
2014-08-08,22.636,100.62
2014-08-11,22.952,102.624
2014-08-12,22.952,102.624
2014-08-13,23.178,103.807
2014-08-14,23.088,102.988
2014-08-15,23.223,103.17
2014-08-18,23.223,102.897
2014-08-19,23.359,103.079
2014-08-20,23.404,102.533
2014-08-21,23.314,101.531
2014-08-22,23.359,102.533
2014-08-25,23.449,103.17
2014-08-26,23.404,103.443
2014-08-27,23.223,102.715
2014-08-28,23.088,101.622
2014-08-29,23.088,101.804
2014-09-01,23.043,101.622
2014-09-02,23.088,101.986
2014-09-03,23.63,104.991
2014-09-04,23.585,105.629
2014-09-05,23.54,105.355
2014-09-08,23.494,106.084
2014-09-10,23.088,103.17
2014-09-11,23.088,102.533
2014-09-12,22.997,102.441
2014-09-15,22.817,100.985
2014-09-16,22.636,99.801
2014-09-17,22.862,101.44
2014-09-18,22.636,100.529
2014-09-19,22.772,100.529
2014-09-22,22.41,98.708
2014-09-23,22.365,98.617
2014-09-24,22.41,99.71
2014-09-25,22.275,99.072
2014-09-26,22.184,98.799
2014-09-29,21.778,97.433
2014-09-30,21.506,96.249
2014-10-03,21.642,96.614
2014-10-06,21.868,96.887
2014-10-07,21.958,97.615
2014-10-08,21.823,96.978
2014-10-09,22.049,97.706
2014-10-10,21.642,96.158
2014-10-13,21.732,95.885
2014-10-14,21.642,95.794
2014-10-15,21.732,95.976
2014-10-16,21.461,94.975
2014-10-17,21.642,95.612
2014-10-20,21.642,95.976
2014-10-21,21.687,95.794
2014-10-22,21.958,97.069
2014-10-23,21.913,97.342
2014-10-24,21.868,96.978
2014-10-27,21.732,96.249
2014-10-28,22.094,98.253
2014-10-29,22.365,99.892
2014-10-30,22.216,98.981
2014-10-31,22.495,100.165
2014-11-03,22.402,99.072
2014-11-04,22.402,99.892
2014-11-05,22.263,98.89
2014-11-06,22.216,98.344
2014-11-07,22.077,98.253
2014-11-10,22.309,98.89
2014-11-11,22.309,98.981
2014-11-12,22.449,99.892
2014-11-13,22.542,100.62
2014-11-14,22.588,100.256
2014-11-17,22.309,98.253
2014-11-18,22.077,97.069
2014-11-19,21.937,96.796
2014-11-20,21.844,96.705
2014-11-21,22.03,97.342
2014-11-24,22.449,100.802
2014-11-25,22.402,100.529
2014-11-26,22.681,102.715
2014-11-27,22.542,102.168
2014-11-28,22.495,103.534
2014-12-01,21.891,100.711
2014-12-02,22.17,103.443
2014-12-03,21.984,102.897
2014-12-04,22.402,106.539
2014-12-05,22.495,107.632
2014-12-08,22.542,110.273
2014-12-09,22.03,105.446
2014-12-10,22.077,105.629
2014-12-11,21.937,104.718
2014-12-12,21.844,104.533
2014-12-15,21.658,104.164
2014-12-16,21.287,103.703
2014-12-17,21.24,104.81
2014-12-18,21.426,105.272
2014-12-19,21.751,106.286
2014-12-22,22.03,109.516
2014-12-23,21.937,108.685
2014-12-24,21.984,107.578
2014-12-29,22.309,111.638
2014-12-30,21.984,110.346
2014-12-31,22.216,111.914
2015-01-02,22.356,113.852
2015-01-05,22.263,113.575
2015-01-06,21.984,111.453
2015-01-07,22.216,111.638
2015-01-08,22.402,111.73
2015-01-09,22.495,112.376
2015-01-12,22.588,111.822
2015-01-13,22.774,112.283
2015-01-14,22.634,111.73
2015-01-15,22.867,113.391
2015-01-16,22.634,112.376
2015-01-19,22.263,106.655
2015-01-20,22.495,109.147
2015-01-21,22.867,111.638
2015-01-22,23.053,112.007
2015-01-23,23.285,114.036
2015-01-26,23.378,113.76
2015-01-27,23.285,112.007
2015-01-28,23.332,111.361
2015-01-29,23.099,109.239
2015-01-30,23.006,109.147
2015-02-02,22.96,107.763
2015-02-03,23.006,109.423
2015-02-04,23.146,109.331
2015-02-05,23.285,109.608
2015-02-06,23.192,108.777
2015-02-09,23.006,108.408
2015-02-10,23.053,108.87
2015-02-11,22.82,108.408
2015-02-12,22.96,109.423
2015-02-13,23.192,110.715
2015-02-16,23.239,111.176
2015-02-17,23.332,111.638
2015-02-18,23.285,111.914
2015-02-23,23.332,111.914
2015-02-24,23.239,112.099
2015-02-25,23.239,112.099
2015-02-26,23.425,113.667
2015-02-27,23.332,113.483
2015-03-02,23.332,113.483
2015-03-03,23.192,111.084
2015-03-04,22.913,108.962
2015-03-05,22.727,107.855
2015-03-06,22.774,107.855
2015-03-09,22.727,108.501
2015-03-10,22.542,107.209
2015-03-11,22.356,106.286
2015-03-12,22.449,107.394
2015-03-13,22.449,109.054
2015-03-16,22.588,109.792
2015-03-17,22.588,110.069
2015-03-18,22.774,111.176
2015-03-19,23.053,112.653
2015-03-20,23.006,112.929
2015-03-23,23.099,112.929
2015-03-24,23.006,111.545
2015-03-25,23.192,111.361
2015-03-26,23.146,110.807
2015-03-27,23.099,110.807
2015-03-30,23.471,114.682
2015-03-31,23.518,114.867
2015-04-01,23.657,116.343
2015-04-02,23.843,117.727
2015-04-08,24.726,124.647
2015-04-09,25.377,128.337
2015-04-10,25.702,130.459
2015-04-13,26.399,135.534
2015-04-14,26.027,132.673
2015-04-15,26.074,134.334
2015-04-16,26.167,136.641
2015-04-17,26.12,135.072
2015-04-20,25.563,130.828
2015-04-21,26.306,134.98
2015-04-22,26.353,136.272
2015-04-23,26.213,134.334
2015-04-24,26.446,134.611
2015-04-27,26.864,137.194
2015-04-28,26.864,136.733
2015-04-29,26.798,135.534
2015-04-30,26.518,133.965
2015-05-04,26.565,134.15
2015-05-05,26.19,130.644
2015-05-06,26.097,130.09
2015-05-07,25.723,127.784
2015-05-08,26.003,130.367
2015-05-11,26.144,131.566
2015-05-12,25.863,129.629
2015-05-13,25.723,128.706
2015-05-14,25.77,127.876
2015-05-15,26.237,129.998
2015-05-18,26.003,129.075
2015-05-19,26.144,131.843
2015-05-20,26.05,132.028
2015-05-21,26.05,131.197
2015-05-22,26.471,133.873
2015-05-26,26.798,137.471
2015-05-27,26.565,136.641
2015-05-28,26.658,131.935
2015-05-29,26.003,131.29
2015-06-01,26.19,133.135
2015-06-02,26.05,132.12
2015-06-03,26.19,131.474
2015-06-04,26.144,131.659
2015-06-05,25.816,129.813
2015-06-08,25.91,131.474
2015-06-09,25.629,129.352
2015-06-10,25.302,127.322
2015-06-11,25.582,128.337
2015-06-12,25.91,130.644
2015-06-15,25.442,127.23
2015-06-16,25.208,123.724
2015-06-17,25.349,125.292
2015-06-18,25.349,123.632
2015-06-19,25.442,123.355
2015-06-22,25.77,125.108
2015-06-23,26.003,127.784
2015-06-24,26.097,128.798
2015-06-25,25.957,127.415
2015-06-26,25.489,123.675
2015-06-29,24.881,120.684
2015-06-30,25.115,123.301
2015-07-02,25.162,121.806
2015-07-03,24.928,120.123
2015-07-06,24.179,116.851
2015-07-07,23.899,112.738
2015-07-08,22.543,105.633
2015-07-09,23.384,109.092
2015-07-10,23.852,113.112
2015-07-13,24.179,114.421
2015-07-14,24.039,112.738
2015-07-15,23.992,111.336
2015-07-16,24.086,111.897
2015-07-17,24.366,113.018
2015-07-20,24.32,112.271
2015-07-21,24.46,112.925
2015-07-22,24.226,111.616
2015-07-23,24.32,112.551
2015-07-24,24.039,111.242
2015-07-27,23.338,107.223
2015-07-28,23.525,106.662
2015-07-29,23.618,107.503
2015-07-30,23.478,106.194
2015-07-31,23.571,106.007
2015-08-03,23.384,104.979
2015-08-04,23.384,105.446
2015-08-05,23.478,105.914
2015-08-06,23.384,105.82
2015-08-07,23.478,107.036
2015-08-10,23.431,107.41
2015-08-11,23.478,107.41
2015-08-12,22.917,105.166
2015-08-13,23.057,105.633
2015-08-14,23.057,105.353
2015-08-17,22.917,104.605
2015-08-18,22.543,102.829
2015-08-19,22.262,101.614
2015-08-20,21.935,99.183
2015-08-21,21.607,97.407
2015-08-24,20.485,91.752
2015-08-25,20.672,90.91
2015-08-26,20.298,90.349
2015-08-27,21.093,94.042
2015-08-28,20.952,93.154
2015-08-31,20.906,92.967
2015-09-01,20.391,90.349
2015-09-02,20.204,88.76
2015-09-04,20.111,87.592
2015-09-07,19.923,87.124
2015-09-08,20.578,90.63
2015-09-09,21.373,95.351
2015-09-10,20.859,93.668
2015-09-11,20.812,92.92
2015-09-14,20.906,92.92
2015-09-15,20.719,92.78
2015-09-16,21.233,94.79
2015-09-17,21.093,95.257
2015-09-18,21.28,96.005
2015-09-21,21.046,94.603
2015-09-22,21.046,93.761
2015-09-23,20.672,91.424
2015-09-24,20.485,90.536
2015-09-25,20.578,91.004
2015-09-29,19.923,88.199
2015-09-30,20.204,89.929
2015-10-02,20.859,92.593
2015-10-05,21.186,94.416
2015-10-06,21.139,94.883
2015-10-07,21.794,99.277
2015-10-08,21.654,98.248
2015-10-09,21.701,99.37
2015-10-12,22.028,100.492
2015-10-13,21.888,99.37
2015-10-14,21.701,98.716
2015-10-15,22.168,100.679
2015-10-16,22.309,101.614
2015-10-19,22.309,101.988
2015-10-20,22.215,101.614
2015-10-22,22.122,101.053
2015-10-23,22.449,102.362
2015-10-26,22.355,102.455
2015-10-27,22.402,101.988
2015-10-28,22.215,100.866
2015-10-29,22.052,99.651
2015-10-30,21.956,99.37
2015-11-02,21.667,97.781
2015-11-03,21.908,98.248
2015-11-04,22.34,100.585
2015-11-05,22.292,101.24
2015-11-06,22.148,100.679
2015-11-09,21.956,100.118
2015-11-10,21.715,98.622
2015-11-11,21.667,97.875
