date,11,1288,1398,1988,2388,23,3328,3968,3988,5,939,998
2016-09-08,138.8,3.38,5.06,8.64,28.8,32.9,6.25,19.84,3.7,59.3,6.03,5.25
2016-09-09,140.4,3.44,5.06,8.74,29.35,33.85,6.25,19.82,3.7199999999999998,59.8,6.1,5.33
2016-09-12,138.8,3.2800000000000002,4.83,8.36,28.7,32.55,5.96,19.14,3.56,58.25,5.77,5.24
2016-09-13,138.0,3.27,4.8100000000000005,8.41,28.6,32.1,5.89,19.06,3.52,58.0,5.77,5.19
2016-09-14,138.1,3.26,4.8,8.49,28.75,32.5,5.89,18.94,3.5300000000000002,57.4,5.79,5.18
2016-09-15,138.8,3.2800000000000002,4.82,8.59,29.05,33.0,5.9399999999999995,18.96,3.55,58.35,5.8100000000000005,5.22
2016-09-19,139.7,3.34,4.92,8.7,27.65,33.15,6.05,19.3,3.61,58.65,5.89,5.28
2016-09-20,139.4,3.36,4.97,8.7,27.2,32.95,6.11,19.32,3.62,58.95,5.93,5.3
2016-09-21,139.6,3.4,5.03,8.83,27.0,32.8,6.18,19.36,3.67,59.4,5.98,5.34
2016-09-22,140.0,3.41,5.03,8.84,27.25,33.0,6.21,19.8,3.63,58.55,5.98,5.36
2016-09-23,139.2,3.38,4.88,8.88,26.8,32.75,6.25,19.7,3.57,58.05,5.93,5.32
2016-09-26,139.5,3.33,4.85,8.89,26.2,32.2,6.01,19.5,3.5300000000000002,57.35,5.79,5.24
2016-09-27,139.0,3.41,4.97,8.91,26.45,32.5,6.11,19.8,3.6,58.1,5.86,5.25
2016-09-28,139.9,3.41,4.97,8.93,26.2,32.75,6.09,19.6,3.62,58.15,5.84,5.23
2016-09-29,140.0,3.41,4.99,8.96,26.4,32.8,6.11,19.84,3.61,58.15,5.89,5.23
2016-09-30,138.5,3.32,4.85,8.94,26.2,31.45,5.91,19.54,3.54,57.15,5.75,5.15
2016-10-03,139.5,3.36,4.91,8.94,26.25,32.55,5.97,19.74,3.55,58.05,5.82,5.18
2016-10-04,139.9,3.41,4.95,9.0,26.25,32.4,6.01,19.84,3.6,58.75,5.84,5.18
2016-10-05,139.6,3.4,4.96,8.99,26.3,32.55,6.02,19.8,3.6,59.0,5.86,5.18
2016-10-06,141.3,3.43,5.0,9.02,26.65,32.55,6.12,19.96,3.64,59.35,5.92,5.21
2016-10-07,141.4,3.42,5.0,8.96,26.55,33.2,6.06,19.96,3.63,58.95,5.92,5.2
2016-10-11,139.6,3.37,4.91,8.86,25.95,31.95,5.9399999999999995,19.64,3.57,58.95,5.78,5.15
2016-10-12,140.7,3.27,4.82,8.81,26.2,31.8,5.77,19.22,3.4699999999999998,58.7,5.7,5.11
2016-10-13,139.4,3.19,4.6899999999999995,8.63,25.9,31.25,5.6899999999999995,18.98,3.41,57.75,5.57,5.05
2016-10-14,141.0,3.25,4.72,8.69,26.15,31.6,5.79,19.06,3.44,58.5,5.66,5.09
2016-10-17,141.5,3.21,4.68,8.73,25.9,30.85,5.75,18.9,3.42,58.05,5.64,5.06
2016-10-18,141.4,3.2800000000000002,4.77,8.88,26.3,31.45,5.85,19.22,3.5,59.0,5.74,5.12
2016-10-19,140.8,3.23,4.71,8.92,26.35,31.5,5.82,18.96,3.4699999999999998,59.05,5.68,5.11
2016-10-20,141.0,3.24,4.72,9.04,26.95,31.6,5.87,19.24,3.48,58.8,5.72,5.16
2016-10-24,143.0,3.3,4.8100000000000005,9.13,28.15,32.15,6.0,19.4,3.58,59.4,5.83,5.17
2016-10-25,142.7,3.3,4.79,9.07,27.9,32.05,6.0,19.36,3.57,59.25,5.82,5.18
2016-10-26,141.1,3.27,4.72,8.99,27.45,31.7,5.96,19.16,3.52,58.8,5.72,5.12
2016-10-27,139.9,3.23,4.6899999999999995,8.94,27.7,31.5,5.87,18.92,3.48,58.7,5.67,5.08
2016-10-28,139.0,3.22,4.63,8.84,27.5,30.85,5.8100000000000005,18.64,3.44,58.35,5.6,5.05
2016-10-31,140.1,3.27,4.67,8.85,27.7,31.25,5.91,18.92,3.48,58.35,5.68,5.01
2016-11-01,141.5,3.31,4.75,8.97,27.6,31.85,5.99,19.1,3.52,58.45,5.78,5.07
2016-11-02,140.3,3.24,4.65,8.88,27.1,31.15,5.88,18.66,3.45,57.7,5.64,4.95
2016-11-03,140.5,3.24,4.64,8.82,27.4,30.95,5.9399999999999995,18.6,3.44,57.6,5.6,4.97
2016-11-04,141.2,3.25,4.65,8.86,27.25,30.95,5.89,18.6,3.44,57.45,5.6,4.98
2016-11-07,139.9,3.26,4.6899999999999995,8.9,27.0,31.0,5.98,18.64,3.48,59.15,5.68,5.0
2016-11-08,140.0,3.2800000000000002,4.74,8.99,26.95,30.55,6.03,18.72,3.52,59.1,5.72,5.02
2016-11-09,138.6,3.19,4.58,8.76,26.5,30.4,5.86,18.22,3.4,58.0,5.52,4.92
2016-11-10,141.5,3.21,4.66,8.87,27.6,31.05,5.99,18.58,3.46,60.0,5.62,4.99
2016-11-11,142.8,3.16,4.6,8.74,28.25,31.4,5.9,18.32,3.42,61.15,5.52,4.91
2016-11-14,143.5,3.11,4.51,8.65,28.05,31.15,5.83,18.14,3.38,60.65,5.46,4.89
2016-11-15,146.5,3.13,4.5,8.76,28.3,31.7,5.86,18.14,3.39,61.6,5.53,4.85
2016-11-16,143.3,3.11,4.48,8.82,28.2,31.35,5.83,18.12,3.36,61.45,5.46,4.85
2016-11-17,143.4,3.11,4.46,8.76,27.95,31.55,5.86,18.06,3.36,60.4,5.45,4.8
2016-11-18,145.0,3.12,4.48,8.67,28.05,31.55,5.91,18.16,3.36,61.1,5.48,4.82
2016-11-21,145.0,3.12,4.49,8.58,28.0,31.75,5.91,18.5,3.36,60.8,5.5,4.85
2016-11-22,146.3,3.18,4.6,8.76,28.6,32.0,6.03,18.7,3.43,61.7,5.62,4.95
2016-11-23,145.9,3.21,4.64,8.75,28.6,32.2,6.01,18.7,3.46,61.45,5.7,5.02
2016-11-24,147.0,3.2,4.61,8.73,28.65,32.25,6.0,18.94,3.46,61.45,5.6899999999999995,5.05
2016-11-25,147.8,3.21,4.67,8.7,28.9,32.85,6.04,19.18,3.5,61.6,5.75,5.1
2016-11-28,146.8,3.27,4.76,8.79,28.85,32.5,6.03,19.3,3.54,61.5,5.82,5.12
2016-11-29,146.4,3.26,4.78,8.68,29.0,32.35,5.98,19.22,3.51,60.6,5.83,5.1
2016-11-30,147.0,3.25,4.75,8.76,29.1,32.15,5.96,19.16,3.5300000000000002,61.05,5.78,5.06
2016-12-01,146.2,3.27,4.79,8.72,29.05,32.1,5.93,19.4,3.56,61.15,5.85,5.08
2016-12-02,145.8,3.24,4.75,8.72,28.65,31.8,5.84,19.22,3.54,61.15,5.8,5.05
2016-12-05,146.1,3.23,4.77,8.62,28.65,31.9,5.85,19.24,3.52,61.3,5.79,5.03
2016-12-06,147.2,3.24,4.82,8.62,28.95,32.5,5.85,19.3,3.54,63.4,5.83,5.06
2016-12-07,147.4,3.27,4.83,8.76,29.5,32.75,5.91,19.42,3.56,65.5,5.84,5.07
2016-12-08,148.6,3.3,4.85,8.98,29.25,32.95,6.03,19.8,3.6,65.35,5.89,5.14
2016-12-09,148.0,3.29,4.85,9.0,29.35,32.75,6.06,19.64,3.6,65.75,5.88,5.16
2016-12-12,147.4,3.26,4.79,8.81,28.75,32.3,5.93,19.48,3.54,64.6,5.8,5.08
2016-12-13,146.9,3.24,4.76,8.77,28.7,31.65,5.88,19.6,3.52,63.9,5.76,5.1
2016-12-14,147.0,3.23,4.71,8.62,28.5,31.5,5.86,19.36,3.52,64.55,5.72,5.14
2016-12-15,146.4,3.17,4.57,8.38,28.15,30.9,5.66,18.6,3.45,64.0,5.55,5.0
2016-12-16,147.0,3.18,4.57,8.3,27.7,30.6,5.64,18.62,3.46,63.95,5.55,5.0
2016-12-19,145.6,3.17,4.5600000000000005,8.25,27.35,30.25,5.54,18.4,3.42,63.75,5.52,4.92
2016-12-20,146.1,3.16,4.55,8.23,27.55,30.2,5.48,18.24,3.38,62.5,5.47,4.86
2016-12-21,145.3,3.19,4.5600000000000005,8.22,27.9,30.55,5.51,18.12,3.38,63.1,5.52,4.91
2016-12-22,145.4,3.15,4.49,8.14,27.85,30.25,5.47,17.92,3.36,62.55,5.45,4.85
2016-12-23,143.9,3.13,4.49,8.03,27.8,29.8,5.46,17.74,3.35,62.2,5.62,4.8100000000000005
2016-12-28,143.1,3.16,4.54,8.25,27.6,29.75,5.52,18.0,3.39,61.95,5.89,4.88
2016-12-29,143.2,3.15,4.58,8.3,27.3,29.4,5.52,17.94,3.4,61.95,5.89,4.9
2016-12-30,144.3,3.18,4.65,8.29,27.75,29.7,5.61,18.18,3.44,62.25,5.97,4.93
2017-01-03,146.8,3.21,4.68,8.41,28.3,30.75,5.67,18.32,3.48,63.0,5.86,5.04
2017-01-04,145.5,3.23,4.65,8.36,28.35,30.7,5.65,18.28,3.46,63.45,5.83,5.11
2017-01-05,148.4,3.26,4.71,8.51,28.8,31.0,5.73,18.74,3.5,63.9,5.85,5.12
2017-01-06,148.2,3.26,4.73,8.45,28.35,31.2,5.74,18.62,3.52,63.75,5.83,5.12
2017-01-09,148.8,3.26,4.68,8.44,28.65,31.3,5.6899999999999995,18.74,3.5,63.7,5.83,5.12
2017-01-10,148.7,3.27,4.71,8.41,29.0,31.75,5.72,18.76,3.51,63.35,5.9,5.14
2017-01-11,149.5,3.27,4.76,8.5,29.15,32.0,5.75,18.92,3.5300000000000002,63.85,5.9399999999999995,5.16
2017-01-12,149.2,3.27,4.77,8.57,28.7,31.65,5.74,19.14,3.52,63.95,5.91,5.15
2017-01-13,150.0,3.26,4.77,8.59,29.3,31.7,5.79,19.2,3.54,64.0,5.87,5.16
2017-01-16,149.9,3.23,4.73,8.53,29.35,31.55,5.74,18.94,3.5,63.2,5.8,5.09
2017-01-17,149.5,3.26,4.74,8.48,29.5,31.7,5.73,18.92,3.51,64.2,5.79,5.13
2017-01-18,152.7,3.2800000000000002,4.77,8.58,30.4,31.85,5.78,19.16,3.54,64.7,5.85,5.16
2017-01-19,152.9,3.27,4.78,8.49,30.4,31.6,5.75,19.1,3.55,64.95,5.85,5.17
2017-01-20,152.5,3.25,4.71,8.36,30.4,31.5,5.72,18.92,3.51,64.5,5.79,5.14
2017-01-23,154.2,3.24,4.73,8.35,30.4,31.6,5.71,19.0,3.52,64.5,5.8,5.14
2017-01-24,155.0,3.25,4.73,8.46,30.45,32.4,5.72,19.22,3.5300000000000002,64.55,5.73,5.15
2017-01-25,155.8,3.24,4.72,8.44,30.6,32.05,5.6899999999999995,19.38,3.51,65.5,5.72,5.1
2017-01-26,157.5,3.2800000000000002,4.8,8.58,31.2,32.85,5.77,19.66,3.56,66.7,5.84,5.14
2017-01-27,158.9,3.26,4.78,8.58,31.2,33.25,5.75,19.6,3.54,66.75,5.8,5.13
2017-02-01,159.9,3.2800000000000002,4.77,8.42,30.9,33.15,5.75,19.6,3.52,66.35,5.8,5.11
2017-02-02,159.0,3.24,4.73,8.4,30.85,33.3,5.72,19.44,3.51,66.25,5.77,5.05
2017-02-03,159.3,3.24,4.7,8.38,30.45,32.85,5.68,19.22,3.5,65.8,5.76,5.06
2017-02-06,161.0,3.23,4.74,8.4,31.0,32.85,5.73,19.34,3.54,66.35,5.8,5.07
2017-02-07,161.0,3.24,4.76,8.42,30.6,32.75,5.7,19.14,3.55,66.2,5.8,5.04
2017-02-08,160.0,3.27,4.82,8.6,31.65,33.35,5.8100000000000005,19.48,3.63,66.5,5.85,5.09
2017-02-09,159.5,3.3,4.87,8.8,31.0,33.15,5.87,19.94,3.7199999999999998,66.2,5.92,5.19
2017-02-10,161.2,3.33,4.86,8.79,31.0,33.65,5.93,20.25,3.74,67.05,5.91,5.26
2017-02-13,161.6,3.38,4.9399999999999995,8.97,31.15,33.75,5.99,20.75,3.8,66.9,5.95,5.32
2017-02-14,163.2,3.42,4.96,8.93,31.3,33.9,6.01,20.7,3.82,67.0,5.97,5.3
2017-02-15,164.1,3.63,5.1,9.15,31.45,34.65,6.18,21.3,3.9699999999999998,67.7,6.27,5.4
2017-02-16,164.3,3.7,5.13,9.2,31.6,34.5,6.28,21.1,4.03,68.3,6.45,5.38
2017-02-17,163.5,3.61,5.06,8.99,31.4,33.1,6.13,20.9,3.95,68.3,6.35,5.39
2017-02-20,163.1,3.65,5.11,9.06,31.55,32.8,6.27,21.25,4.01,69.0,6.35,5.42
2017-02-21,163.3,3.6,5.07,9.04,31.4,32.9,6.27,21.35,3.95,65.55,6.3,5.37
2017-02-22,163.9,3.65,5.18,8.99,31.6,33.0,6.39,21.5,4.02,65.45,6.45,5.42
2017-02-23,161.9,3.62,5.19,8.9,31.5,33.0,6.32,21.4,4.04,64.05,6.46,5.41
2017-02-24,160.0,3.59,5.14,8.83,31.05,32.9,6.25,20.95,3.9699999999999998,63.55,6.41,5.42
2017-02-27,159.4,3.55,5.08,8.78,31.0,32.75,6.2,20.75,3.93,63.0,6.36,5.33
2017-02-28,159.2,3.58,5.09,8.86,30.7,32.1,6.19,20.65,3.93,62.5,6.39,5.33
2017-03-01,161.0,3.55,5.04,8.78,31.1,32.85,6.15,20.75,3.9,62.9,6.34,5.33
2017-03-02,161.0,3.5300000000000002,5.01,8.73,31.1,32.25,6.14,20.85,3.86,63.55,6.26,5.31
2017-03-03,160.6,3.5,4.93,8.53,31.2,32.0,6.05,20.75,3.79,63.25,6.15,5.24
2017-03-06,157.5,3.52,4.95,8.59,30.9,32.05,6.06,20.7,3.81,63.2,6.17,5.25
2017-03-07,156.6,3.54,4.97,8.68,31.1,32.1,6.08,20.9,3.82,63.2,6.18,5.24
2017-03-08,158.3,3.56,5.02,8.63,31.15,32.0,6.1,21.15,3.83,63.15,6.19,5.26
2017-03-09,156.8,3.5,4.93,8.46,30.9,31.8,5.99,20.7,3.7800000000000002,62.85,6.06,5.19
2017-03-10,158.7,3.49,4.91,8.44,30.85,31.5,5.9399999999999995,20.75,3.7800000000000002,63.0,6.05,5.17
2017-03-13,159.9,3.59,5.06,8.54,31.6,31.85,6.06,21.0,3.9,64.35,6.25,5.27
2017-03-14,158.8,3.6,5.09,8.63,31.65,31.75,6.07,21.15,3.93,63.5,6.35,5.27
2017-03-15,157.4,3.58,5.06,8.6,31.7,31.6,6.03,21.25,3.89,63.7,6.3,5.26
2017-03-16,160.0,3.67,5.19,8.86,31.85,32.55,6.18,21.75,4.0,64.35,6.42,5.34
2017-03-17,160.0,3.62,5.16,8.79,32.1,32.0,6.19,21.5,3.9699999999999998,64.15,6.44,5.31
2017-03-20,159.3,3.62,5.19,8.8,32.15,32.05,6.2,21.4,3.9699999999999998,63.5,6.45,5.33
2017-03-21,160.0,3.65,5.22,8.78,32.15,32.05,6.19,21.5,3.99,63.7,6.5,5.33
2017-03-22,158.4,3.58,5.14,8.69,31.8,31.8,6.09,20.95,3.93,63.1,6.36,5.27
2017-03-23,158.1,3.6,5.17,8.7,31.8,32.15,6.11,21.05,3.94,63.0,6.4,5.25
2017-03-24,157.4,3.59,5.16,8.58,32.4,32.3,6.09,21.1,3.92,63.0,6.39,5.24
2017-03-27,157.3,3.57,5.12,8.4,32.1,32.15,6.05,20.7,3.87,62.75,6.33,5.19
2017-03-28,158.4,3.57,5.15,8.48,32.05,32.35,6.09,20.95,3.91,63.3,6.38,5.2
2017-03-29,158.0,3.6,5.17,8.48,32.2,32.35,6.09,21.1,3.93,63.55,6.41,5.22
2017-03-30,158.9,3.58,5.12,8.38,32.1,32.4,6.06,20.8,3.9,63.5,6.33,5.15
2017-03-31,157.6,3.58,5.08,8.3,31.75,32.15,6.04,20.55,3.86,63.3,6.25,5.15
2017-04-03,158.8,3.6,5.11,8.31,32.4,32.5,6.07,20.6,3.8,63.45,6.32,5.18
2017-04-05,159.3,3.65,5.11,8.24,32.1,32.2,6.01,20.85,3.77,63.3,6.35,5.19
2017-04-06,158.0,3.56,5.03,8.18,32.2,32.0,5.95,20.6,3.74,63.2,6.24,5.17
2017-04-07,157.5,3.57,5.01,8.15,31.75,31.95,5.91,20.45,3.73,63.25,6.23,5.13
2017-04-10,157.7,3.58,5.04,8.12,31.65,32.15,5.9399999999999995,20.6,3.73,63.4,6.27,5.11
2017-04-11,156.6,3.5300000000000002,4.97,8.09,31.75,31.65,5.91,20.35,3.69,63.7,6.2,5.08
2017-04-12,158.2,3.55,5.02,8.15,31.65,31.75,5.96,20.5,3.71,64.2,6.23,5.11
2017-04-13,156.1,3.56,5.02,8.13,31.55,31.45,5.9399999999999995,20.6,3.71,63.35,6.26,5.08
2017-04-18,155.2,3.5,4.93,7.9,31.25,30.95,5.83,20.25,3.65,62.4,6.14,5.01
2017-04-19,153.4,3.48,4.91,7.78,31.0,30.75,5.78,20.15,3.63,62.1,6.1,4.96
